file,0.0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09
NSW_Local_Government_2016_Clarence_Valley_Council 9 seats.csv__hit139,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,BAKER Andrew,WILLIAMSON Richie,WILLIAMSON Richie
NSW_Local_Government_2016_Clarence_Valley_Council 9 seats.csv__hit140,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,BAKER Andrew,BAKER Andrew,BAKER Andrew,WILLIAMSON Richie
NSW_Local_Government_2016_Clarence_Valley_Council 9 seats.csv__hit141,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,BAKER Andrew,BAKER Andrew,BAKER Andrew,BAKER Andrew
NSW_Local_Government_2016_Clarence_Valley_Council 9 seats.csv__hit142,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,BAKER Andrew,BAKER Andrew,WILLIAMSON Richie,BAKER Andrew
NSW_Local_Government_2016_Clarence_Valley_Council 9 seats.csv__hit143,WILLIAMSON Richie,TOMS Karen,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,BAKER Andrew,BAKER Andrew,WILLIAMSON Richie
NSW_Local_Government_2016_Clarence_Valley_Council 9 seats.csv__hit144,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,BAKER Andrew,BAKER Andrew,WILLIAMSON Richie
NSW_Local_Government_2016_Clarence_Valley_Council 9 seats.csv__hit145,WILLIAMSON Richie,BAKER Andrew,TOMS Karen,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,BAKER Andrew,BAKER Andrew,WILLIAMSON Richie
NSW_Local_Government_2016_Clarence_Valley_Council 9 seats.csv__hit146,WILLIAMSON Richie,TOMS Karen,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,BAKER Andrew,BAKER Andrew,WILLIAMSON Richie
NSW_Local_Government_2016_Clarence_Valley_Council 9 seats.csv__hit147,WILLIAMSON Richie,TOMS Karen,WILLIAMSON Richie,TOMS Karen,TOMS Karen,TOMS Karen,TOMS Karen,BAKER Andrew,BAKER Andrew,BAKER Andrew
NSW_Local_Government_2016_Clarence_Valley_Council 9 seats.csv__hit148,WILLIAMSON Richie,TOMS Karen,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,BAKER Andrew,BAKER Andrew,BAKER Andrew,WILLIAMSON Richie
NSW_Local_Government_2016_Clarence_Valley_Council 9 seats.csv__hit149,TOMS Karen,WILLIAMSON Richie,TOMS Karen,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,BAKER Andrew,BAKER Andrew,WILLIAMSON Richie,WILLIAMSON Richie
NSW_Local_Government_2016_Clarence_Valley_Council 9 seats.csv__hit150,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,TOMS Karen,WILLIAMSON Richie,WILLIAMSON Richie,BAKER Andrew,BAKER Andrew,BAKER Andrew,WILLIAMSON Richie
NSW_Local_Government_2016_Clarence_Valley_Council 9 seats.csv__hit151,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,BAKER Andrew,BAKER Andrew,WILLIAMSON Richie
NSW_Local_Government_2016_Clarence_Valley_Council 9 seats.csv__hit152,WILLIAMSON Richie,WILLIAMSON Richie,TOMS Karen,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,BAKER Andrew,BAKER Andrew,BAKER Andrew
NSW_Local_Government_2016_Clarence_Valley_Council 9 seats.csv__hit153,TOMS Karen,TOMS Karen,WILLIAMSON Richie,TOMS Karen,TOMS Karen,TOMS Karen,BAKER Andrew,BAKER Andrew,BAKER Andrew,WILLIAMSON Richie
NSW_Local_Government_2016_Clarence_Valley_Council 9 seats.csv__hit154,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,BAKER Andrew,BAKER Andrew,BAKER Andrew,WILLIAMSON Richie
NSW_Local_Government_2016_Clarence_Valley_Council 9 seats.csv__hit155,TOMS Karen,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,BAKER Andrew,BAKER Andrew,BAKER Andrew
NSW_Local_Government_2016_Clarence_Valley_Council 9 seats.csv__hit156,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,BAKER Andrew,BAKER Andrew,BAKER Andrew
NSW_Local_Government_2016_Clarence_Valley_Council 9 seats.csv__hit157,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,BAKER Andrew,BAKER Andrew,BAKER Andrew,BAKER Andrew
NSW_Local_Government_2016_Clarence_Valley_Council 9 seats.csv__hit158,WILLIAMSON Richie,TOMS Karen,TOMS Karen,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,BAKER Andrew,BAKER Andrew,BAKER Andrew,BAKER Andrew
NSW_Local_Government_2016_Clarence_Valley_Council 9 seats.csv__hit159,TOMS Karen,TOMS Karen,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,BAKER Andrew,BAKER Andrew,BAKER Andrew,BAKER Andrew,BAKER Andrew
NSW_Local_Government_2016_Clarence_Valley_Council 9 seats.csv__hit160,TOMS Karen,KINGSLEY Jason,TOMS Karen,KINGSLEY Jason,KINGSLEY Jason,KINGSLEY Jason,BAKER Andrew,KINGSLEY Jason,KINGSLEY Jason,BAKER Andrew
NSW_Local_Government_2016_Clarence_Valley_Council 9 seats.csv__hit161,WILLIAMSON Richie,TOMS Karen,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,BAKER Andrew,BAKER Andrew,WILLIAMSON Richie
NSW_Local_Government_2016_Clarence_Valley_Council 9 seats.csv__hit162,WILLIAMSON Richie,BAKER Andrew,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,BAKER Andrew,BAKER Andrew,WILLIAMSON Richie
NSW_Local_Government_2016_Clarence_Valley_Council 9 seats.csv__hit163,WILLIAMSON Richie,WILLIAMSON Richie,BAKER Andrew,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,BAKER Andrew,BAKER Andrew,BAKER Andrew
NSW_Local_Government_2016_Clarence_Valley_Council 9 seats.csv__hit164,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,BAKER Andrew,BAKER Andrew,BAKER Andrew,WILLIAMSON Richie
NSW_Local_Government_2016_Clarence_Valley_Council 9 seats.csv__hit165,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,BAKER Andrew,BAKER Andrew,BAKER Andrew,BAKER Andrew
NSW_Local_Government_2016_Clarence_Valley_Council 9 seats.csv__hit166,TOMS Karen,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,BAKER Andrew,BAKER Andrew,BAKER Andrew,BAKER Andrew
NSW_Local_Government_2016_Clarence_Valley_Council 9 seats.csv__hit167,WILLIAMSON Richie,BAKER Andrew,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,BAKER Andrew,BAKER Andrew,WILLIAMSON Richie
NSW_Local_Government_2016_Clarence_Valley_Council 9 seats.csv__hit168,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,BAKER Andrew,WILLIAMSON Richie,WILLIAMSON Richie
NSW_Local_Government_2016_Clarence_Valley_Council 9 seats.csv__hit169,TOMS Karen,TOMS Karen,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,BAKER Andrew,BAKER Andrew,WILLIAMSON Richie,WILLIAMSON Richie
NSW_Local_Government_2016_Clarence_Valley_Council 9 seats.csv__hit170,BAKER Andrew,BAKER Andrew,BAKER Andrew,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,BAKER Andrew,BAKER Andrew,BAKER Andrew,BAKER Andrew
NSW_Local_Government_2016_Clarence_Valley_Council 9 seats.csv__hit171,TOMS Karen,BAKER Andrew,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,BAKER Andrew,BAKER Andrew,WILLIAMSON Richie
NSW_Local_Government_2016_Clarence_Valley_Council 9 seats.csv__hit172,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,BAKER Andrew,BAKER Andrew,WILLIAMSON Richie,WILLIAMSON Richie
NSW_Local_Government_2016_Clarence_Valley_Council 9 seats.csv__hit173,TOMS Karen,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,BAKER Andrew,WILLIAMSON Richie,WILLIAMSON Richie
NSW_Local_Government_2016_Clarence_Valley_Council 9 seats.csv__hit174,WILLIAMSON Richie,TOMS Karen,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,BAKER Andrew
NSW_Local_Government_2016_Clarence_Valley_Council 9 seats.csv__hit175,WILLIAMSON Richie,TOMS Karen,TOMS Karen,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,BAKER Andrew,BAKER Andrew,BAKER Andrew,WILLIAMSON Richie
NSW_Local_Government_2016_Clarence_Valley_Council 9 seats.csv__hit176,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,BAKER Andrew,WILLIAMSON Richie,BAKER Andrew
NSW_Local_Government_2016_Clarence_Valley_Council 9 seats.csv__hit177,TOMS Karen,TOMS Karen,TOMS Karen,TOMS Karen,TOMS Karen,TOMS Karen,BAKER Andrew,BAKER Andrew,BAKER Andrew,WILLIAMSON Richie
NSW_Local_Government_2016_Clarence_Valley_Council 9 seats.csv__hit178,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,TOMS Karen,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,BAKER Andrew,BAKER Andrew,WILLIAMSON Richie
NSW_Local_Government_2016_Clarence_Valley_Council 9 seats.csv__hit179,TOMS Karen,BAKER Andrew,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,BAKER Andrew,BAKER Andrew,BAKER Andrew
NSW_Local_Government_2016_Clarence_Valley_Council 9 seats.csv__hit180,TOMS Karen,WILLIAMSON Richie,TOMS Karen,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,BAKER Andrew,BAKER Andrew,WILLIAMSON Richie,WILLIAMSON Richie
NSW_Local_Government_2016_Clarence_Valley_Council 9 seats.csv__hit181,WILLIAMSON Richie,TOMS Karen,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,BAKER Andrew,BAKER Andrew,BAKER Andrew
NSW_Local_Government_2016_Clarence_Valley_Council 9 seats.csv__hit182,WILLIAMSON Richie,BAKER Andrew,TOMS Karen,TOMS Karen,TOMS Karen,TOMS Karen,BAKER Andrew,BAKER Andrew,BAKER Andrew,WILLIAMSON Richie
NSW_Local_Government_2016_Clarence_Valley_Council 9 seats.csv__hit183,WILLIAMSON Richie,TOMS Karen,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,BAKER Andrew,WILLIAMSON Richie,BAKER Andrew
NSW_Local_Government_2016_Clarence_Valley_Council 9 seats.csv__hit184,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,BAKER Andrew,BAKER Andrew,BAKER Andrew,BAKER Andrew
NSW_Local_Government_2016_Clarence_Valley_Council 9 seats.csv__hit185,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,BAKER Andrew,BAKER Andrew,WILLIAMSON Richie,WILLIAMSON Richie
NSW_Local_Government_2016_Clarence_Valley_Council 9 seats.csv__hit186,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie
NSW_Local_Government_2016_Clarence_Valley_Council 9 seats.csv__hit187,WILLIAMSON Richie,TOMS Karen,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,BAKER Andrew,BAKER Andrew,BAKER Andrew,WILLIAMSON Richie
NSW_Local_Government_2016_Clarence_Valley_Council 9 seats.csv__hit188,WILLIAMSON Richie,BAKER Andrew,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,BAKER Andrew,BAKER Andrew,BAKER Andrew,BAKER Andrew
NSW_Local_Government_2016_Clarence_Valley_Council 9 seats.csv__hit189,WILLIAMSON Richie,TOMS Karen,TOMS Karen,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,BAKER Andrew,BAKER Andrew,WILLIAMSON Richie,WILLIAMSON Richie
NSW_Local_Government_2016_Clarence_Valley_Council 9 seats.csv__hit190,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,BAKER Andrew,BAKER Andrew,WILLIAMSON Richie,WILLIAMSON Richie
NSW_Local_Government_2016_Clarence_Valley_Council 9 seats.csv__hit191,WILLIAMSON Richie,BAKER Andrew,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,BAKER Andrew,BAKER Andrew,WILLIAMSON Richie,WILLIAMSON Richie
NSW_Local_Government_2016_Clarence_Valley_Council 9 seats.csv__hit192,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,BAKER Andrew,BAKER Andrew,WILLIAMSON Richie,WILLIAMSON Richie
NSW_Local_Government_2016_Clarence_Valley_Council 9 seats.csv__hit193,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,BAKER Andrew,WILLIAMSON Richie,WILLIAMSON Richie
NSW_Local_Government_2016_Clarence_Valley_Council 9 seats.csv__hit194,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,BAKER Andrew,BAKER Andrew,BAKER Andrew,BAKER Andrew
NSW_Local_Government_2016_Clarence_Valley_Council 9 seats.csv__hit195,TOMS Karen,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,BAKER Andrew,BAKER Andrew,BAKER Andrew,WILLIAMSON Richie
NSW_Local_Government_2016_Clarence_Valley_Council 9 seats.csv__hit196,WILLIAMSON Richie,BAKER Andrew,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,BAKER Andrew,WILLIAMSON Richie,WILLIAMSON Richie
NSW_Local_Government_2016_Clarence_Valley_Council 9 seats.csv__hit197,WILLIAMSON Richie,WILLIAMSON Richie,TOMS Karen,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,BAKER Andrew,BAKER Andrew
NSW_Local_Government_2016_Clarence_Valley_Council 9 seats.csv__hit198,WILLIAMSON Richie,TOMS Karen,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,BAKER Andrew,BAKER Andrew,BAKER Andrew,BAKER Andrew
NSW_Local_Government_2016_Clarence_Valley_Council 9 seats.csv__hit199,TOMS Karen,TOMS Karen,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,WILLIAMSON Richie,BAKER Andrew,BAKER Andrew,BAKER Andrew
NSW_Local_Government_2024_Ballina_-_C_Ward 3 seats.csv__hit0,CHATE Simon,CHATE Simon,CHATE Simon,CHATE Simon,CHATE Simon,CHATE Simon,CHATE Simon,CHATE Simon,CHATE Simon,CHATE Simon
NSW_Local_Government_2024_Ballina_-_C_Ward 3 seats.csv__hit1,CHATE Simon,CHATE Simon,CHATE Simon,BARRETT Shona,CHATE Simon,CHATE Simon,CHATE Simon,CHATE Simon,CHATE Simon,CHATE Simon
NSW_Local_Government_2024_Ballina_-_C_Ward 3 seats.csv__hit2,KINNY Simon,KINNY Simon,CHATE Simon,CHATE Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon
NSW_Local_Government_2024_Ballina_-_C_Ward 3 seats.csv__hit3,KINNY Simon,CHATE Simon,KINNY Simon,BARRETT Shona,CHATE Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon
NSW_Local_Government_2024_Ballina_-_C_Ward 3 seats.csv__hit4,KINNY Simon,CHATE Simon,KINNY Simon,BARRETT Shona,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon
NSW_Local_Government_2024_Ballina_-_C_Ward 3 seats.csv__hit5,KINNY Simon,KINNY Simon,KINNY Simon,BARRETT Shona,CHATE Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon
NSW_Local_Government_2024_Ballina_-_C_Ward 3 seats.csv__hit6,BARRETT Shona,CHATE Simon,KINNY Simon,CHATE Simon,CHATE Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon
NSW_Local_Government_2024_Ballina_-_C_Ward 3 seats.csv__hit7,KINNY Simon,KINNY Simon,KINNY Simon,BARRETT Shona,KINNY Simon,CHATE Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon
NSW_Local_Government_2024_Ballina_-_C_Ward 3 seats.csv__hit8,BARRETT Shona,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon
NSW_Local_Government_2024_Ballina_-_C_Ward 3 seats.csv__hit9,KINNY Simon,KINNY Simon,KINNY Simon,BARRETT Shona,CHATE Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon
NSW_Local_Government_2024_Ballina_-_C_Ward 3 seats.csv__hit10,KINNY Simon,KINNY Simon,KINNY Simon,BARRETT Shona,CHATE Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon
NSW_Local_Government_2024_Ballina_-_C_Ward 3 seats.csv__hit11,BARRETT Shona,KINNY Simon,KINNY Simon,CHATE Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon
NSW_Local_Government_2024_Ballina_-_C_Ward 3 seats.csv__hit12,CHATE Simon,CHATE Simon,CHATE Simon,BARRETT Shona,CHATE Simon,CHATE Simon,CHATE Simon,CHATE Simon,CHATE Simon,CHATE Simon
NSW_Local_Government_2024_Ballina_-_C_Ward 3 seats.csv__hit13,KINNY Simon,KINNY Simon,KINNY Simon,CHATE Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon
NSW_Local_Government_2024_Ballina_-_C_Ward 3 seats.csv__hit14,CHATE Simon,CHATE Simon,KINNY Simon,KINNY Simon,CHATE Simon,CHATE Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon
NSW_Local_Government_2024_Ballina_-_C_Ward 3 seats.csv__hit15,KINNY Simon,KINNY Simon,KINNY Simon,BARRETT Shona,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon
NSW_Local_Government_2024_Ballina_-_C_Ward 3 seats.csv__hit16,KINNY Simon,CHATE Simon,KINNY Simon,BARRETT Shona,CHATE Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon
NSW_Local_Government_2024_Ballina_-_C_Ward 3 seats.csv__hit17,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon,CHATE Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon
NSW_Local_Government_2024_Ballina_-_C_Ward 3 seats.csv__hit18,KINNY Simon,CHATE Simon,KINNY Simon,BARRETT Shona,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon
NSW_Local_Government_2024_Ballina_-_C_Ward 3 seats.csv__hit19,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon,CROLLICK Therese,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon
NSW_Local_Government_2024_Ballina_-_C_Ward 3 seats.csv__hit20,KINNY Simon,CHATE Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon
NSW_Local_Government_2024_Ballina_-_C_Ward 3 seats.csv__hit21,BARRETT Shona,KINNY Simon,KINNY Simon,KINNY Simon,CHATE Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon
NSW_Local_Government_2024_Ballina_-_C_Ward 3 seats.csv__hit22,KINNY Simon,KINNY Simon,KINNY Simon,CHATE Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon
NSW_Local_Government_2024_Ballina_-_C_Ward 3 seats.csv__hit23,KINNY Simon,KINNY Simon,KINNY Simon,BARRETT Shona,BARRETT Shona,CHATE Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon
NSW_Local_Government_2024_Ballina_-_C_Ward 3 seats.csv__hit24,KINNY Simon,CHATE Simon,KINNY Simon,BARRETT Shona,CHATE Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon
NSW_Local_Government_2024_Ballina_-_C_Ward 3 seats.csv__hit25,CROLLICK Therese,CHATE Simon,KINNY Simon,CHATE Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon
NSW_Local_Government_2024_Ballina_-_C_Ward 3 seats.csv__hit26,KINNY Simon,CHATE Simon,KINNY Simon,BARRETT Shona,CHATE Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon
NSW_Local_Government_2024_Ballina_-_C_Ward 3 seats.csv__hit27,CHATE Simon,CHATE Simon,CHATE Simon,CHATE Simon,CHATE Simon,CHATE Simon,CHATE Simon,CHATE Simon,CHATE Simon,CHATE Simon
NSW_Local_Government_2024_Ballina_-_C_Ward 3 seats.csv__hit28,KINNY Simon,KINNY Simon,KINNY Simon,BARRETT Shona,BARRETT Shona,CHATE Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon
NSW_Local_Government_2024_Ballina_-_C_Ward 3 seats.csv__hit29,CHATE Simon,CHATE Simon,CHATE Simon,CHATE Simon,CHATE Simon,CHATE Simon,CHATE Simon,CHATE Simon,CHATE Simon,CHATE Simon
NSW_Local_Government_2024_Ballina_-_C_Ward 3 seats.csv__hit30,KINNY Simon,KINNY Simon,KINNY Simon,CHATE Simon,CHATE Simon,CHATE Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon
NSW_Local_Government_2024_Ballina_-_C_Ward 3 seats.csv__hit31,KINNY Simon,KINNY Simon,KINNY Simon,BARRETT Shona,CHATE Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon
NSW_Local_Government_2024_Ballina_-_C_Ward 3 seats.csv__hit32,KINNY Simon,KINNY Simon,CHATE Simon,CHATE Simon,CHATE Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon
NSW_Local_Government_2024_Ballina_-_C_Ward 3 seats.csv__hit33,BARRETT Shona,CHATE Simon,KINNY Simon,KINNY Simon,CHATE Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon
NSW_Local_Government_2024_Ballina_-_C_Ward 3 seats.csv__hit34,CHATE Simon,CHATE Simon,CHATE Simon,BARRETT Shona,CHATE Simon,CHATE Simon,CHATE Simon,CHATE Simon,CHATE Simon,CHATE Simon
NSW_Local_Government_2024_Ballina_-_C_Ward 3 seats.csv__hit35,CHATE Simon,CHATE Simon,CHATE Simon,BARRETT Shona,CHATE Simon,CHATE Simon,CHATE Simon,CHATE Simon,CHATE Simon,CHATE Simon
NSW_Local_Government_2024_Ballina_-_C_Ward 3 seats.csv__hit36,BARRETT Shona,KINNY Simon,KINNY Simon,CHATE Simon,BARRETT Shona,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon
NSW_Local_Government_2024_Ballina_-_C_Ward 3 seats.csv__hit37,CHATE Simon,CHATE Simon,CHATE Simon,BARRETT Shona,CHATE Simon,CHATE Simon,CHATE Simon,CHATE Simon,CHATE Simon,CHATE Simon
NSW_Local_Government_2024_Ballina_-_C_Ward 3 seats.csv__hit38,BARRETT Shona,CHATE Simon,CHATE Simon,CHATE Simon,CHATE Simon,CHATE Simon,CHATE Simon,CHATE Simon,CHATE Simon,CHATE Simon
NSW_Local_Government_2024_Ballina_-_C_Ward 3 seats.csv__hit39,KINNY Simon,CHATE Simon,KINNY Simon,CHATE Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon
NSW_Local_Government_2024_Ballina_-_C_Ward 3 seats.csv__hit40,CHATE Simon,KINNY Simon,KINNY Simon,CHATE Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon
NSW_Local_Government_2024_Ballina_-_C_Ward 3 seats.csv__hit41,CHATE Simon,CHATE Simon,CHATE Simon,BARRETT Shona,CHATE Simon,CHATE Simon,CHATE Simon,CHATE Simon,CHATE Simon,CHATE Simon
NSW_Local_Government_2024_Ballina_-_C_Ward 3 seats.csv__hit42,BARRETT Shona,KINNY Simon,CHATE Simon,BARRETT Shona,CHATE Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon,KINNY Simon
